CPU,RAM(GB),GPU,vRAM(GB),Package,Target,Width (n),Depth,Shots,Probability n x |0>,Probability n x |1>,Time (s)
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,10000,0.507,0.493,0.012176036834716797
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.49632,0.50368,0.06901741027832031
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.49807,0.50193,0.06715083122253418
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.50186,0.49814,0.06590104103088379
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.50232,0.49768,0.06637144088745117
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.49795,0.50205,0.06898736953735352
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.49813,0.50187,0.06611990928649902
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.5015,0.4985,0.06557703018188477
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.49977,0.50023,0.06603074073791504
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.5006,0.4994,0.06613755226135254
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,100000,0.50167,0.49833,0.06529402732849121
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.501139,0.498861,0.626840353012085
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.499972,0.500028,0.6268227100372314
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.499974,0.500026,0.6388199329376221
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.499131,0.500869,0.6202630996704102
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.50009,0.49991,0.6213884353637695
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.50022,0.49978,0.6217656135559082
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.500208,0.499792,0.6240241527557373
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.500884,0.499116,0.6397652626037598
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.499858,0.500142,0.6326801776885986
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,2,2,1000000,0.499928,0.500072,0.6232423782348633
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.503,0.497,0.0030002593994140625
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.501,0.499,0.0029811859130859375
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.508,0.492,0.00738978385925293
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.514,0.486,0.009412765502929688
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.51,0.49,0.0048291683197021484
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.483,0.517,0.006737709045410156
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.489,0.511,0.009173154830932617
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.49,0.51,0.00664067268371582
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.518,0.482,0.006495237350463867
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000,0.5,0.5,0.005765199661254883
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.503,0.497,0.014212369918823242
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.5046,0.4954,0.013645410537719727
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.4993,0.5007,0.01397395133972168
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.5009,0.4991,0.015377044677734375
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.4976,0.5024,0.013784408569335938
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.4977,0.5023,0.014528274536132812
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.5011,0.4989,0.01490163803100586
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.5007,0.4993,0.015646934509277344
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.4965,0.5035,0.012775897979736328
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,10000,0.493,0.507,0.013217687606811523
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.50098,0.49902,0.07564830780029297
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.50019,0.49981,0.07425999641418457
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.49906,0.50094,0.07529640197753906
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.50213,0.49787,0.07390522956848145
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.5006,0.4994,0.0731956958770752
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.49925,0.50075,0.07323145866394043
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.50101,0.49899,0.07070159912109375
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.50294,0.49706,0.07090640068054199
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.49962,0.50038,0.07164192199707031
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,100000,0.49804,0.50196,0.07496142387390137
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.500673,0.499327,0.6923577785491943
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.498735,0.501265,0.6972365379333496
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.499983,0.500017,0.6900339126586914
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.49953,0.50047,0.6927988529205322
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.500166,0.499834,0.696528434753418
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.499751,0.500249,0.6916537284851074
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.499686,0.500314,0.6906008720397949
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.500248,0.499752,0.6940405368804932
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.500499,0.499501,0.6951806545257568
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,3,3,1000000,0.499642,0.500358,0.6914324760437012
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.509,0.491,0.0076084136962890625
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.495,0.505,0.007028341293334961
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.513,0.487,0.010257244110107422
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.487,0.513,0.0067903995513916016
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.496,0.504,0.006775856018066406
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.511,0.489,0.009825944900512695
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.511,0.489,0.00664067268371582
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.498,0.502,0.01006937026977539
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.521,0.479,0.006934404373168945
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000,0.495,0.505,0.0062139034271240234
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.4945,0.5055,0.017072677612304688
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.4994,0.5006,0.015451669692993164
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.5057,0.4943,0.015124082565307617
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.4921,0.5079,0.014288187026977539
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.4986,0.5014,0.0175173282623291
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.5075,0.4925,0.013916969299316406
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.5023,0.4977,0.01052999496459961
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.5021,0.4979,0.011294364929199219
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.5085,0.4915,0.011387348175048828
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,10000,0.5002,0.4998,0.01648998260498047
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.49818,0.50182,0.07976984977722168
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.5007,0.4993,0.07946205139160156
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.49807,0.50193,0.08276104927062988
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.50049,0.49951,0.08097600936889648
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.5,0.5,0.08019113540649414
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.50256,0.49744,0.0820002555847168
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.49999,0.50001,0.08299612998962402
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.50201,0.49799,0.07862401008605957
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.49964,0.50036,0.08249592781066895
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,100000,0.4999,0.5001,0.08166861534118652
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.50019,0.49981,0.7869014739990234
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.500124,0.499876,0.7850291728973389
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.499154,0.500846,0.7802081108093262
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.499992,0.500008,0.7755956649780273
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.499068,0.500932,0.7884726524353027
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.499952,0.500048,0.784801721572876
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.499686,0.500314,0.7818813323974609
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.50048,0.49952,0.783318042755127
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.499983,0.500017,0.7790312767028809
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,4,4,1000000,0.500818,0.499182,0.7808358669281006
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.494,0.506,0.008171796798706055
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.484,0.516,0.010016679763793945
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.513,0.487,0.006887912750244141
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.486,0.514,0.007845401763916016
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.479,0.521,0.00997614860534668
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.527,0.473,0.0072019100189208984
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.508,0.492,0.006933450698852539
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.496,0.504,0.0066106319427490234
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.51,0.49,0.006377696990966797
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000,0.51,0.49,0.006105184555053711
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5038,0.4962,0.013471126556396484
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.4998,0.5002,0.014725208282470703
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5035,0.4965,0.014702796936035156
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5023,0.4977,0.014735937118530273
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5087,0.4913,0.015302181243896484
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5072,0.4928,0.01562047004699707
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5079,0.4921,0.016326189041137695
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.4969,0.5031,0.015111446380615234
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5001,0.4999,0.014844894409179688
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,10000,0.5031,0.4969,0.014646053314208984
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.49872,0.50128,0.09188628196716309
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.49914,0.50086,0.0907294750213623
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.49731,0.50269,0.08901262283325195
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.50187,0.49813,0.09005522727966309
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.49667,0.50333,0.08941102027893066
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.49859,0.50141,0.09002017974853516
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.4997,0.5003,0.08971357345581055
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.4992,0.5008,0.08945369720458984
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.50106,0.49894,0.0899209976196289
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,100000,0.49866,0.50134,0.08876252174377441
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.499987,0.500013,0.8805654048919678
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.498983,0.501017,0.8729615211486816
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.49927,0.50073,0.8767170906066895
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.500059,0.499941,0.878791332244873
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.499895,0.500105,0.8846638202667236
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.500331,0.499669,0.8776929378509521
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.499563,0.500437,0.8788952827453613
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.500339,0.499661,0.8855993747711182
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,Qiskit,Aer,5,5,1000000,0.499848,0.500152,0.8755011558532715
